tfclass:id	tfclass:superclass	tfclass:class	tfclass:family	tfclass:subfamily	curated:uniprot_ac	tfclass:source	curated:uniprot_id	auto:protein_name	auto:gene_symbol	auto:gene_synonyms	auto:hgnc	auto:mgi	auto:entrez	GRECO_dbTF
3.4.1.0.2	Helix-turn-helix domains	Heat shock factors	HSF		Q03933	http://tfclass.bioinf.med.uni-goettingen.de/	HSF2_HUMAN	Heat shock factor protein 2 (HSF 2) (Heat shock transcription factor 2) (HSTF 2)	HSF2	HSTF2	5225;		3298;	yes
3.4.1.0.2	Helix-turn-helix domains	Heat shock factors	HSF		P38533	http://tfclass.bioinf.med.uni-goettingen.de/	HSF2_MOUSE	Heat shock factor protein 2 (HSF 2) (Heat shock transcription factor 2) (HSTF 2)	Hsf2			96239;	15500;	yes
3.4.1.0.3	Helix-turn-helix domains	Heat shock factors	HSF		D0VYS2	http://tfclass.bioinf.med.uni-goettingen.de/	HSF3_MOUSE	Heat shock factor protein 3 (HSF 3) (Heat shock transcription factor 3) (HSTF 3) (mHSF3)	Hsf3			3045337;	245525;	no
3.4.1.0.4	Helix-turn-helix domains	Heat shock factors	HSF		Q9ULV5	http://tfclass.bioinf.med.uni-goettingen.de/	HSF4_HUMAN	Heat shock factor protein 4 (HSF 4) (hHSF4) (Heat shock transcription factor 4) (HSTF 4)	HSF4		5227;		3299;	yes
3.4.1.0.4	Helix-turn-helix domains	Heat shock factors	HSF		Q9R0L1	http://tfclass.bioinf.med.uni-goettingen.de/	HSF4_MOUSE	Heat shock factor protein 4 (HSF 4) (mHSF4) (Heat shock transcription factor 4) (HSTF 4)	Hsf4			1347058;	26386;	yes
3.4.1.0.5	Helix-turn-helix domains	Heat shock factors	HSF		Q4G112	http://tfclass.bioinf.med.uni-goettingen.de/	HSF5_HUMAN	Heat shock factor protein 5 (HSF 5) (Heat shock transcription factor 5) (HSTF 5)	HSF5	HSTF5	26862;		124535;	yes
3.4.1.0.5	Helix-turn-helix domains	Heat shock factors	HSF		Q5ND04	http://tfclass.bioinf.med.uni-goettingen.de/	HSF5_MOUSE	Heat shock factor protein 5 (HSF 5) (Heat shock transcription factor 5) (HSTF 5) (Protein expressed in male leptotene and zygotene spermatocytes 220) (MLZ-220)	Hsf5	Gm739		2685585;	327992;	yes
3.4.1.0.6	Helix-turn-helix domains	Heat shock factors	HSF		Q9UBD0	http://tfclass.bioinf.med.uni-goettingen.de/	HSFX1_HUMAN	Heat shock transcription factor, X-linked	HSFX1	HSFX2 LW-1	29603;32701;		100130086;100506164;	yes
3.4.1.0.8	Helix-turn-helix domains	Heat shock factors	HSF		Q96LI6	http://tfclass.bioinf.med.uni-goettingen.de/	HSFY1_HUMAN	Heat shock transcription factor, Y-linked (Heat shock transcription factor 2-like protein) (HSF2-like)	HSFY1	HSFY2 HSF2L HSFY HSF2L HSFY	18568;23950;		159119;86614;	yes
3.5.1.0.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q6ZTZ1	http://genexplain.com/tfclass/huTF_classification.html	MSD1_HUMAN	Myb/SANT-like DNA-binding domain-containing protein 1	MSANTD1	C4orf44	33741;		345222;	no
3.5.1.0.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q8BIL2	http://genexplain.com/tfclass/huTF_classification.html	MSD1_MOUSE	Myb/SANT-like DNA-binding domain-containing protein 1	Msantd1			2684990;	403174;	no
3.5.1.0.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q6P1R3	http://genexplain.com/tfclass/huTF_classification.html	MSD2_HUMAN	Myb/SANT-like DNA-binding domain-containing protein 2	MSANTD2	C11orf61	26266;		79684;	no
3.5.1.0.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q6NZR2	http://genexplain.com/tfclass/huTF_classification.html	MSD2_MOUSE	Myb/SANT-like DNA-binding domain-containing protein 2	Msantd2			2384579;	235184;	no
3.5.1.0.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q96H12	http://genexplain.com/tfclass/huTF_classification.html	MSD3_HUMAN	Myb/SANT-like DNA-binding domain-containing protein 3	MSANTD3	C9orf30	23370;		91283;	no
3.5.1.0.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q9CR78	http://genexplain.com/tfclass/huTF_classification.html	MSD3_MOUSE	Myb/SANT-like DNA-binding domain-containing protein 3	Msantd3			1913915;	66665;	no
3.5.1.0.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q8NCY6	http://genexplain.com/tfclass/huTF_classification.html	MSD4_HUMAN	Myb/SANT-like DNA-binding domain-containing protein 4 (Myb/SANT-like DNA-binding domain containing 4 with coiled-coils)	MSANTD4	KIAA1826	29383;		84437;	no
3.5.1.0.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q91YU3	http://genexplain.com/tfclass/huTF_classification.html	MSD4_MOUSE	Myb/SANT-like DNA-binding domain-containing protein 4	Msantd4			1925350;	78100;	no
3.5.1.0.5	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q86VE0	http://genexplain.com/tfclass/huTF_classification.html	MYPOP_HUMAN	Myb-related transcription factor, partner of profilin (Myb-related protein p42POP) (Partner of profilin)	MYPOP	P42POP	20178;		339344;	yes
3.5.1.0.5	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q8R4U1	http://genexplain.com/tfclass/huTF_classification.html	MYPOP_MOUSE	Myb-related transcription factor, partner of profilin (Myb-related protein p42POP) (Partner of profilin)	Mypop	P42pop		2446472;	232934;	yes
3.5.1.0.255	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q5VVJ2	manual	MYSM1_HUMAN		MYSM1					no
3.5.1.0.255	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q69Z66	manual	MYSM1_MOUSE		Mysm1					no
3.5.1.0.256	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	P54274	manual	TERF1_HUMAN		TERF1					no
3.5.1.0.256	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	P70371	manual	TERF1_MOUSE		Terf1					no
3.5.1.0.257	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q15361	manual	TTF1_HUMAN		TTF1					no
3.5.1.0.257	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Other Myb-like	Q62187	manual	TTF1_MOUSE		Ttf1					no
3.5.1.1.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	P10242	http://tfclass.bioinf.med.uni-goettingen.de/	MYB_HUMAN	Transcriptional activator Myb (Proto-oncogene c-Myb)	MYB		7545;		4602;	yes
3.5.1.1.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	P06876	http://tfclass.bioinf.med.uni-goettingen.de/	MYB_MOUSE	Transcriptional activator Myb (Proto-oncogene c-Myb)	Myb			97249;	17863;	yes
3.5.1.1.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	P10243	http://tfclass.bioinf.med.uni-goettingen.de/	MYBA_HUMAN	Myb-related protein A (A-Myb) (Myb-like protein 1)	MYBL1	AMYB	7547;		4603;	yes
3.5.1.1.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	P51960	http://tfclass.bioinf.med.uni-goettingen.de/	MYBA_MOUSE	Myb-related protein A (A-Myb) (Myb-like protein 1)	Mybl1	Amyb		99925;	17864;	yes
3.5.1.1.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	P10244	http://tfclass.bioinf.med.uni-goettingen.de/	MYBB_HUMAN	Myb-related protein B (B-Myb) (Myb-like protein 2)	MYBL2	BMYB	7548;		4605;	yes
3.5.1.1.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	P48972	http://tfclass.bioinf.med.uni-goettingen.de/	MYBB_MOUSE	Myb-related protein B (B-Myb) (Myb-like protein 2)	Mybl2	Bmyb		101785;	17865;	yes
3.5.1.1.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	Q99459	http://tfclass.bioinf.med.uni-goettingen.de/	CDC5L_HUMAN	Cell division cycle 5-like protein (Cdc5-like protein) (Pombe cdc5-related protein)	CDC5L	KIAA0432 PCDC5RP	1743;		988;	yes
3.5.1.1.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	Q6A068	http://tfclass.bioinf.med.uni-goettingen.de/	CDC5L_MOUSE	Cell division cycle 5-like protein (Cdc5-like protein)	Cdc5l	Kiaa0432		1918952;	71702;	yes
3.5.1.1.5	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	Q5SXM2	http://tfclass.bioinf.med.uni-goettingen.de/	SNPC4_HUMAN	snRNA-activating protein complex subunit 4 (SNAPc subunit 4) (Proximal sequence element-binding transcription factor subunit alpha) (PSE-binding factor subunit alpha) (PTF subunit alpha) (snRNA-activating protein complex 190 kDa subunit) (SNAPc 190 kDa subunit)	SNAPC4	SNAP190	11137;		6621;	no
3.5.1.1.5	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	Myb-like	Q8BP86	http://tfclass.bioinf.med.uni-goettingen.de/	SNPC4_MOUSE	snRNA-activating protein complex subunit 4 (SNAPc subunit 4) (snRNA-activating protein complex 190 kDa subunit) (SNAPc 190 kDa subunit)	Snapc4			2443935;	227644;	no
3.5.1.2.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	O75376	http://tfclass.bioinf.med.uni-goettingen.de/	NCOR1_HUMAN	Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)	NCOR1	KIAA1047	7672;		9611;	no
3.5.1.2.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q60974	http://tfclass.bioinf.med.uni-goettingen.de/	NCOR1_MOUSE	Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (Retinoid X receptor-interacting protein 13) (RIP13)	Ncor1	Rxrip13		1349717;		no
3.5.1.2.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q9Y618	http://tfclass.bioinf.med.uni-goettingen.de/	NCOR2_HUMAN	Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)	NCOR2	CTG26	7673;		9612;	no
3.5.1.2.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q9WU42	http://tfclass.bioinf.med.uni-goettingen.de/	NCOR2_MOUSE	Nuclear receptor corepressor 2 (N-CoR2) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (SMRTe) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)	Ncor2	Smrt		1337080;	20602;	no
3.5.1.2.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q9UKL0	http://tfclass.bioinf.med.uni-goettingen.de/	RCOR1_HUMAN	REST corepressor 1 (Protein CoREST)	RCOR1	KIAA0071 RCOR	17441;		23186;	no
3.5.1.2.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q8CFE3	http://tfclass.bioinf.med.uni-goettingen.de/	RCOR1_MOUSE	REST corepressor 1 (Protein CoREST)	Rcor1	D12Wsu95e Kiaa0071		106340;	217864;	no
3.5.1.2.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q8IZ40	http://tfclass.bioinf.med.uni-goettingen.de/	RCOR2_HUMAN	REST corepressor 2	RCOR2		27455;		283248;	no
3.5.1.2.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q8C796	http://tfclass.bioinf.med.uni-goettingen.de/	RCOR2_MOUSE	REST corepressor 2 (M-CoREST)	Rcor2			1859854;	104383;	no
3.5.1.2.5	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q9P2K3	http://tfclass.bioinf.med.uni-goettingen.de/	RCOR3_HUMAN	REST corepressor 3	RCOR3	KIAA1343	25594;		55758;	no
3.5.1.2.5	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	NCoR-like	Q6PGA0	http://tfclass.bioinf.med.uni-goettingen.de/	RCOR3_MOUSE	REST corepressor 3	Rcor3			2441920;	214742;	no
3.5.1.3.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q8N108	http://tfclass.bioinf.med.uni-goettingen.de/	MIER1_HUMAN	Mesoderm induction early response protein 1 (Early response 1) (Er1) (Mi-er1) (hMi-er1)	MIER1	KIAA1610	29657;		57708;	no
3.5.1.3.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q5UAK0	http://tfclass.bioinf.med.uni-goettingen.de/	MIER1_MOUSE	Mesoderm induction early response protein 1 (Early response 1) (Er1) (Mi-er1)	Mier1	Kiaa1610		1918398;	71148;	no
3.5.1.3.10	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q9H0D2	http://tfclass.bioinf.med.uni-goettingen.de/	ZN541_HUMAN	Zinc finger protein 541	ZNF541		25294;		84215;	no
3.5.1.3.10	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q0GGX2	http://tfclass.bioinf.med.uni-goettingen.de/	ZN541_MOUSE	Zinc finger protein 541 (Spermatogenic cell HDAC-interacting protein 1)	Znf541	Ship1 Zfp541		3647699;	666528;	no
3.5.1.3.11	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q96RY5	http://tfclass.bioinf.med.uni-goettingen.de/	CRML_HUMAN	Protein cramped-like (Cramped chromatin regulator homolog 1) (Hematological and neurological expressed 1-like protein)	CRAMP1	C16orf34 CRAMP1L HN1L KIAA1426	14122;		57585;	no
3.5.1.3.11	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q6PG95	http://tfclass.bioinf.med.uni-goettingen.de/	CRML_MOUSE	Protein cramped-like (Cramped chromatin regulator homolog 1) (Hematological and neurological expressed 1-like protein)	Cramp1	Cramp1l Hn1l Kiaa1426 Tce4		1930190;	57354;	no
3.5.1.3.12	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q6PJG2	http://tfclass.bioinf.med.uni-goettingen.de/	MDEAS_HUMAN	Mitotic deacetylase-associated SANT domain protein (ELM2 and SANT domain-containing protein 1)	MIDEAS	C14orf117 C14orf43 ELMSAN1	19853;		91748;	no
3.5.1.3.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q8N344	http://tfclass.bioinf.med.uni-goettingen.de/	MIER2_HUMAN	Mesoderm induction early response protein 2 (Mi-er2)	MIER2	KIAA1193	29210;		54531;	no
3.5.1.3.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q3U3N0	http://tfclass.bioinf.med.uni-goettingen.de/	MIER2_MOUSE	Mesoderm induction early response protein 2 (Mi-er2)	Mier2	Kiaa1193		1917677;	70427;	no
3.5.1.3.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q7Z3K6	http://tfclass.bioinf.med.uni-goettingen.de/	MIER3_HUMAN	Mesoderm induction early response protein 3 (Mi-er3)	MIER3		26678;		166968;	no
3.5.1.3.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q3UHF3	http://tfclass.bioinf.med.uni-goettingen.de/	MIER3_MOUSE	Mesoderm induction early response protein 3 (Mi-er3)	Mier3			2442317;	218613;	no
3.5.1.3.8	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q9NPF5	http://tfclass.bioinf.med.uni-goettingen.de/	DMAP1_HUMAN	DNA methyltransferase 1-associated protein 1 (DNMAP1) (DNMT1-associated protein 1)	DMAP1	KIAA1425	18291;		55929;	no
3.5.1.3.8	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q9JI44	http://tfclass.bioinf.med.uni-goettingen.de/	DMAP1_MOUSE	DNA methyltransferase 1-associated protein 1 (DNMAP1) (DNMT1-associated protein 1) (MAT1-mediated transcriptional repressor)	Dmap1	Mmtr		1913483;	66233;	no
3.5.1.3.9	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q96PN7	http://tfclass.bioinf.med.uni-goettingen.de/	TREF1_HUMAN	Transcriptional-regulating factor 1 (Breast cancer anti-estrogen resistance 2) (Transcriptional-regulating protein 132) (Zinc finger protein rapa) (Zinc finger transcription factor TReP-132)	TRERF1	BCAR2 RAPA TREP132	18273;		55809;	no
3.5.1.3.9	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	MIER-like	Q8BXJ2	http://tfclass.bioinf.med.uni-goettingen.de/	TREF1_MOUSE	Transcriptional-regulating factor 1 (Transcriptional-regulating protein 132) (Zinc finger transcription factor TReP-132)	Trerf1			2442086;	224829;	no
3.5.1.4.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	DNAJC-like	Q96KC8	http://tfclass.bioinf.med.uni-goettingen.de/	DNJC1_HUMAN	DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)	DNAJC1	HTJ1	20090;		64215;	no
3.5.1.4.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	DNAJC-like	Q61712	http://tfclass.bioinf.med.uni-goettingen.de/	DNJC1_MOUSE	DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)	Dnajc1	Dnajl1 Mtj1		103268;	13418;	no
3.5.1.4.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	DNAJC-like	Q99543	http://tfclass.bioinf.med.uni-goettingen.de/	DNJC2_HUMAN	DnaJ homolog subfamily C member 2 (M-phase phosphoprotein 11) (Zuotin-related factor 1) [Cleaved into: DnaJ homolog subfamily C member 2, N-terminally processed]	DNAJC2	MPHOSPH11 MPP11 ZRF1	13192;		27000;	no
3.5.1.4.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	DNAJC-like	P54103	http://tfclass.bioinf.med.uni-goettingen.de/	DNJC2_MOUSE	DnaJ homolog subfamily C member 2 (Mouse Id associate 1) (MIDA1) (Zuotin-related factor 1)	Dnajc2	Mida1 Zrf1		99470;	22791;	no
3.5.1.5.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	SMARCA-like	P28370	http://tfclass.bioinf.med.uni-goettingen.de/	SMCA1_HUMAN	Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1)	SMARCA1	SNF2L SNF2L1	11097;		6594;	no
3.5.1.5.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	SMARCA-like	Q6PGB8	http://tfclass.bioinf.med.uni-goettingen.de/	SMCA1_MOUSE	Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (DNA-dependent ATPase SNF2L) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1)	Smarca1	Snf2l		1935127;	93761;	no
3.5.1.5.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	SMARCA-like	O60264	http://tfclass.bioinf.med.uni-goettingen.de/	SMCA5_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin A5) (EC 3.6.4.-) (Sucrose nonfermenting protein 2 homolog) (hSNF2H)	SMARCA5	SNF2H WCRF135	11101;		8467;	no
3.5.1.5.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	SMARCA-like	Q91ZW3	http://tfclass.bioinf.med.uni-goettingen.de/	SMCA5_MOUSE	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 (EC 3.6.4.-) (Sucrose nonfermenting protein 2 homolog) (mSnf2h)	Smarca5	Snf2h		1935129;	93762;	no
3.5.1.6.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	O75478	http://tfclass.bioinf.med.uni-goettingen.de/	TAD2A_HUMAN	Transcriptional adapter 2-alpha (Transcriptional adapter 2-like) (ADA2-like protein)	TADA2A	TADA2L	11531;		6871;	no
3.5.1.6.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	Q8CHV6	http://tfclass.bioinf.med.uni-goettingen.de/	TAD2A_MOUSE	Transcriptional adapter 2-alpha (Transcriptional adapter 2-like) (ADA2-like protein)	Tada2a	Tada2l		2144471;	217031;	no
3.5.1.6.2	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	Q86TJ2	http://tfclass.bioinf.med.uni-goettingen.de/	TAD2B_HUMAN	Transcriptional adapter 2-beta (ADA2-like protein beta) (ADA2-beta)	TADA2B	ADA2B	30781;		93624;	no
3.5.1.6.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	Q92922	http://tfclass.bioinf.med.uni-goettingen.de/	SMRC1_HUMAN	SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (BAF155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1)	SMARCC1	BAF155	11104;		6599;	no
3.5.1.6.3	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	P97496	http://tfclass.bioinf.med.uni-goettingen.de/	SMRC1_MOUSE	SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1) (SWI3-related protein) (BAF155)	Smarcc1	Baf155 Srg3		1203524;	20588;	no
3.5.1.6.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	Q8TAQ2	http://tfclass.bioinf.med.uni-goettingen.de/	SMRC2_HUMAN	SWI/SNF complex subunit SMARCC2 (BRG1-associated factor 170) (BAF170) (SWI/SNF complex 170 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)	SMARCC2	BAF170	11105;		6601;	no
3.5.1.6.4	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	TADA2-like	Q6PDG5	http://tfclass.bioinf.med.uni-goettingen.de/	SMRC2_MOUSE	SWI/SNF complex subunit SMARCC2 (BRG1-associated factor 170) (BAF170) (SWI/SNF complex 170 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)	Smarcc2	Baf170		1915344;	68094;	no
3.5.1.7.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	DMTF-like	Q9Y222	http://tfclass.bioinf.med.uni-goettingen.de/	DMTF1_HUMAN	Cyclin-D-binding Myb-like transcription factor 1 (hDMTF1) (Cyclin-D-interacting Myb-like protein 1) (hDMP1)	DMTF1	DMP1	14603;		9988;	yes
3.5.1.7.1	Helix-turn-helix domains	Tryptophan cluster factors	Myb/SANT domain	DMTF-like	Q8CE22	http://tfclass.bioinf.med.uni-goettingen.de/	DMTF1_MOUSE	Cyclin-D-binding Myb-like transcription factor 1 (Cyclin-D-interacting Myb-like protein 1) (mDmp1)	Dmtf1	Dmp1		1344415;	23857;	yes
3.5.2.1.1	Helix-turn-helix domains	Tryptophan cluster factors	Ets-related	ETS-like	P14921	http://tfclass.bioinf.med.uni-goettingen.de/	ETS1_HUMAN	Protein C-ets-1 (p54)	ETS1	EWSR2	3488;		2113;	yes
3.5.2.1.1	Helix-turn-helix domains	Tryptophan cluster factors	Ets-related	ETS-like	P27577	http://tfclass.bioinf.med.uni-goettingen.de/	ETS1_MOUSE	Protein C-ets-1 (p54)	Ets1	Ets-1		95455;	23871;	yes
3.5.2.1.10	Helix-turn-helix domains	Tryptophan cluster factors	Ets-related	ETS-like	Q6ZN32	http://tfclass.bioinf.med.uni-goettingen.de/	ETV3L_HUMAN	ETS translocation variant 3-like protein	ETV3L		33834;		440695;	yes
3.5.2.1.11	Helix-turn-helix domains	Tryptophan cluster factors	Ets-related	ETS-like	P50548	http://tfclass.bioinf.med.uni-goettingen.de/	ERF_HUMAN	ETS domain-containing transcription factor ERF (Ets2 repressor factor) (PE-2)	ERF		3444;		2077;	yes
